Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 33/1109	A2821			List of Secret Committees	[1926]	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203691
>>>>>> 	WO 33/1110	A2823/1-4			India; Provisional Order of Battle	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203692
>>>>>> 	WO 33/1111	A2824			Latest Approved Armaments: Annual return	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203693
>>>>>> 	WO 33/1112	A2825			Inspections in Egypt, Malta and Gibraltar and the Master-General of the Ordnance: Report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203694
>>>>>> 	WO 33/1113	A2827			List of Range Tables, Land service	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203695
>>>>>> 	WO 33/1114	A2828			Annual bill, Army and Royal Air Force	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203696
>>>>>> 	WO 33/1115	A2829			Mustard Gas Decontamination Courses: Lecture Notes	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203697
>>>>>> 	WO 33/1116	A2830/1-24			The actual strength of the Army and Royal Air Force in India including Persian Gulf Ports. The East Persia Force, South Persia, South East Persia and Aden. 24 Volumes	1926-1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203698
>>>>>> 	WO 33/1117	A2845			Mobilization Equipment and War Reserves Committee: Twentieth Interim report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203699
>>>>>> 	WO 33/1118	A2846			Research Department, Woolwich: Half Yearly report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203700
>>>>>> 	WO 33/1119	A2847			Re-assembled Inter-departmental Committee on dependants allowances in future emergencies: Report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203701
>>>>>> 	WO 33/1120	A2859			Order of Battle in the event of re-inforcements having to be sent to Italy	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203702
>>>>>> 	WO 33/1121	A2861/1-12			Review of important Military events in India Jan. 1926 - Dec. 1928	1926-1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203703
>>>>>> 	WO 33/1122	A2862			Mobilization Equipment and War Reserve Committee: Twenty First Interim report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203704
>>>>>> 	WO 33/1123	A2873/18			Meeting of the Smoke Sub-Committee of the Chemical Defence Committee: Notes	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203705
>>>>>> 	WO 33/1124	A2873/19			Meeting of the Smoke Sub-Committee of the Chemical Defence Committee: Notes	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203706
>>>>>> 	WO 33/1125	A2882			Royal Engineer Board, regarding matters dealt with by the signals Equipment Committee (Wireless Section) Parts I and II. Extracts from the proceedings	1925	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203707
>>>>>> 	WO 33/1126	A2891			Mobilization Equipment and War Reserves Committee: Twenty Second Interim report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203708
>>>>>> 	WO 33/1127	A2893			List of secret Committees	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203709
>>>>>> 	WO 33/1128	A2895			Chemical Warfare Research Department: Sixth annual report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203710
>>>>>> 	WO 33/1129	A2896			Research Department, Woolwich: Half Yearly report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203711
>>>>>> 	WO 33/1130	A2905			Arabistan (Area No. 13): Military report	1924	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203712
>>>>>> 	WO 33/1131	A2906			Mobilization Equipment and War Reserves Committee: Twenty Third Interim report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203713
>>>>>> 	WO 33/1132	A2907 2765			Communications Board: First report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203714
>>>>>> 	WO 33/1133	A2908			Routes in SINKIANG	1927-1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203715
>>>>>> 	WO 33/1134	A2909			Provisional Instructions for the movement of an Expeditionary Force (Long Sea Voyage)	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203716
>>>>>> 	WO 33/1135	A2925			North West Frontier Tribal Territory: Summary of events	1925	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203717
>>>>>> 	WO 33/1136	A2927			Mobilization Equipment and War Reserves Committee: Twenty Fourth Interim report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203718
>>>>>> 	WO 33/1137	A2932			Mobilization Equipment and War Reserves Committee: Twenty Fifth Interim report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203719
>>>>>> 	WO 33/1138	A2934/1			Examination for promotion showing candidates who failed	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203720
>>>>>> 	WO 33/1139	A2934/2			Examination for promotion showing candidates who failed	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203721
>>>>>> 	WO 33/1140	A2936			Proceedings and Precis prepared for the Army Council: Minutes 1926	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203722
>>>>>> 	WO 33/1141	A2944			Possibility of Sending Soviet Air re-inforcements to China: Notes	1927	 				Open Document, Open Description	Closed for 	50		C1203723
>>>>>> 	WO 33/1142	A2946			Afghanistan: Summary of events	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203724
>>>>>> 	WO 33/1143	A2948/1-4			India Jan.-Dec.: Provisional order of Battle	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203725
>>>>>> 	WO 33/1144	A2962/1			Locations and strength of Garrisons of the British Military Forces in Iraq and Royal Air Force, Iraq Levies and Iraq Army	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203726
>>>>>> 	WO 33/1145	A2963			List of secret Committees	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203727
>>>>>> 	WO 33/1146	A2964			Index to Chemical Warfare Notes and minutes	1920-1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203728
>>>>>> 	WO 33/1147	A2965			Special duties and arrangements in War Office in the event of threatened or declared war	1927	 				Open Document, Open Description	Closed for 	50		C1203729
>>>>>> 	WO 33/1148	A2967			Mobilization Equipment and War Reserves Committee: Twenty Sixth Interim report	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203730
>>>>>> 	WO 33/1149	A2970			Establishment and strength of the Land Forces of the British Dominions, Colonies and Protectorates (excluding India)	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203731
>>>>>> 	WO 33/1150	A2984			Annual return of latest approved Armaments	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203732
>>>>>> 	WO 33/1151	A2987/1			Royal Engineer Board regarding matters dealt with by the Signal Equipment Committee (Wireless Section) Part I: Extracts from Proceedings	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203733
>>>>>> 	WO 33/1152	A2989			Security of Official Maps, Charts and Plans: Defence security instructions. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	[1926]	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203734
>>>>>> 	WO 33/1153	A3000			Chemical Warfare Research Department: Seventh Annual report	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203735
>>>>>> 	WO 33/1154	A3003			Routes in Northern Burma	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203736
>>>>>> 	WO 33/1155	A3004			Penal deductions made from pay of Officers under provisions of Army Act	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203737
>>>>>> 	WO 33/1156	A3005			Joint overseas and Home-Defence Sub-Committee of the Committee of Imperial Defence in preparation of Defence Scheme: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1927-1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203738
>>>>>> 	WO 33/1157	A3022			Afganistan: Summary of events	1926-1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203739
>>>>>> 	WO 33/1158	A3036			Proceedings and Precis prepared for the Army Council: Minutes 1927	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203740
>>>>>> 	WO 33/1159	A3040			Instructions on Duties in Aid of the Civil Power	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203741
>>>>>> 	WO 33/1160	A3041/1			Joint oversea and Home Defence Sub-Committee of the Committee of Imperial Defence on Coast Defence: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203742
>>>>>> 	WO 33/1161	A3043			Royal Engineer Board regarding matters dealt with by the 'C' Committee (Signals) Part II: Extracts from proceedings	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203743
>>>>>> 	WO 33/1162	A3048			Iraq: Order of Battle for the despatch of re-inforcements	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203744
>>>>>> 	WO 33/1163	A3056/1			Location and strength of Garrisons of the British Military Forces, Royal Air Force, Iraq Levies and Iraq Army	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203745
>>>>>> 	WO 33/1164	A3058			Composition of the Expenditionary Force	1918	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203746
>>>>>> 	WO 33/1165	A3059			Special duties and arrangements in War Office in the event of threatened or declared war	1928	 				Open Document, Open Description	Closed for 	50		C1203747
>>>>>> 	WO 33/1166	A3062/1-12			Actual Strength of the Army and Royal Air Force in India	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203748
>>>>>> 	WO 33/1167	A3063			Latest approved Armaments: Annual return	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203749
>>>>>> 	WO 33/1168	A3088			List of Secret Committee	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203750
>>>>>> 	WO 33/1169	A3089			List of Approved Banks	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203751
>>>>>> 	WO 33/1170	A3090			Overseas Sub-Committee of the Committee of Imperial Defence on general principals of Defence: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203752
>>>>>> 	WO 33/1171	A3101			Research Department, Woolwich: Annual report	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203753
>>>>>> 	WO 33/1172	A3102			Index to Chemical Warfare Notes and Minutes	1926-1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203754
>>>>>> 	WO 33/1173	A3114/1			Expeditionary Force Tables Regular Expeditionary Force	1928-1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203755
>>>>>> 	WO 33/1174	A3115			Chemical Warfare Research Department: Eighth Annual report	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203756
>>>>>> 	WO 33/1175	A3127			Mobilization Equipment and War Reserves Committee: Twenty Seventh Interim report	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203757
>>>>>> 	WO 33/1176	A3128			Royal Engineer Board regarding matters dealt with by 'C' Committee (Signals): Extracts from proceedings	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203758
>>>>>> 	WO 33/1177	A3130			Conference on the acceleration of the production of War like stores after mobilization: Report	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203759
>>>>>> 	WO 33/1178	A3131			Mobilization Equipment and War Reserves Committee: Twenty Eighty Interim report	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203760
>>>>>> 	WO 33/1179	A3132			Committee on the Corps of Royal Engineers: Report	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203761
>>>>>> 	WO 33/1180	A3133			List of Secret Committees	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203762
>>>>>> 	WO 33/1181	A3141			Proceedings and Precis prepared for the Army Council: Minutes 1928	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203763
>>>>>> 	WO 33/1182	A3165/1			Location and strength of Garrisons of the British Military Forces in Iraq, Royal Air Force, Iraq Levies and Iraq Army	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203764
>>>>>> 	WO 33/1183	A3167			Supplement to Mechanised and Armoured Formations. Includes 24 photographs depicting: British armoured vehicles: tanks, armoured cars, anti-aircraft guns, lorries, mobile kitchens etc. Photographs annotated. (See also WO 33/1258) Dated 1929.	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203765
>>>>>> 	WO 33/1184	A3172/1-11			Actual strength of the Army and Royal Air Force in India	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203766
>>>>>> 	WO 33/1185	A3173			Latest Approved Armaments: Annual return	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203767
>>>>>> 	WO 33/1186	A3189			Provisional Manual of Coast Fortress Defence	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203768
>>>>>> 	WO 33/1187	A3190			Composition of the Regular Expeditionary Force	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203769
>>>>>> 	WO 33/1188	A3192			Home Defence Sub Committee of the Committee of Imperial Defence on the Protection of Vulnerable Points: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203770
>>>>>> 	WO 33/1189	A3192/3			Home Defence Sub-Committee of the Committee of Imperial Defence on the Protection of Vulnerable Points: Supplementary Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203771
>>>>>> 	WO 33/1190	A3192/3A			Home Defence Sub-Committee of the Committee of Imperial Defence on the protection of vulnerable points: Addendum to Supplementary memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203772
>>>>>> 	WO 33/1191	A3192/6			Command Commitments and other vulnerable points, the protection of which is a War Office responsibility	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203773
>>>>>> 	WO 33/1192	A3193			Special duties and arrangements in War Office in the event of threatened or declared War	1929	 				Open Document, Open Description	Closed for 	50		C1203774
>>>>>> 	WO 33/1193	A3202			List of Secret Committees	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203775
>>>>>> 	WO 33/1194	A3203/1-4			Review of important Military events in India Jan.-Dec. 1929	1929-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203776
>>>>>> 	WO 33/1195	A3208			Establishment and Strength of the Land Forces of British Dominions, Colonies and Protectorates and Mandated Territories (excluding India and Iraq)	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203777
>>>>>> 	WO 33/1196	A3213			Joint Oversea and Home Defence Sub-Committee of the Committee of Imperial-Defence on anti-aircraft Defences for Defended Ports at Home: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203778
>>>>>> 	WO 33/1197	A3214			Home Defence Sub-Committee of the Committee of Imperial Defence on Co-ordination of Air Defence Intelligence: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203779
>>>>>> 	WO 33/1198	A3219			Explosives in America, 1928: Report. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203780
>>>>>> 	WO 33/1199	A3220			Chemical Warfare in United States of America, 1928: Report. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203781
>>>>>> 	WO 33/1200	A3221			Industrial Tour in Canada and United States of America, 1928: Report	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203782
>>>>>> 	WO 33/1201	A3225			Committee on Coast Defence requirements, Part I, II and III: Interim report	1928-1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203783
>>>>>> 	WO 33/1202	A3226			War Office Emergency Arrangements in event of Civil Disturbances	1929-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203784
>>>>>> 	WO 33/1203	A3237			Arrangements for re-inforcing the reserved Ports in the Irish Free State	1929-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203785
>>>>>> 	WO 33/1204	A3238			Chemical Warfare Research Department: Ninth Annual Report	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203786
>>>>>> 	WO 33/1205	A3244			Royal Engineer Board regarding matters dealt with by 'C' Committee (signals): Extracts from Proceedings	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203787
>>>>>> 	WO 33/1206	A3259			Present position with regard to the Home Defence Plan: Memorandum to Commands	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203788
>>>>>> 	WO 33/1207	A3260			Expeditionary Force Tables for Regular Expeditionary Force	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203789
>>>>>> 	WO 33/1208	A3273			List of secret Committees appointed by the War Office	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203790
>>>>>> 	WO 33/1209	A3274			Mobilization Equipment and War Reserves Committee: Twenty ninth Interim report	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203791
>>>>>> 	WO 33/1210	A3275			Mobilization Equipment and War Reserves Committee: Thirtieth Interim report	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203792
>>>>>> 	WO 33/1211	A3276			Proceedings and Precis prepared for the Army Council: Minutes 1929	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203793
>>>>>> 	WO 33/1212	A3280			Committee on Coast Artillery Practice: Report	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203794
>>>>>> 	WO 33/1213	A3289			WHO's WHO in Central Asia	1929	 				Open Document, Open Description	Closed for 	75	01/01/2005	C1203795
>>>>>> 	WO 33/1214	A3292			Soviet Turkistan: Military report	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203796
>>>>>> 	WO 33/1215	A3301/1			Location and strength of Garrisons of British Military Forces in Iraq; Royal Air Force, Iraq Levies and Iraq Army	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203797
>>>>>> 	WO 33/1216	A3302			Instructions for the preparation of Civil Emergency Schemes	1930-1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203798
>>>>>> 	WO 33/1217	A3307			Mechanical Warfare Board: First report	1928-1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203799
>>>>>> 	WO 33/1218	A3308			Regulations for censorship in time of War or Emergency by the Committee of Imperial Defence. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1930-1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203800
>>>>>> 	WO 33/1219	A3309			Special duties and arrangements in War Office in the event of threatened or declared War	1930	 				Open Document, Open Description	Closed for 	50		C1203801
>>>>>> 	WO 33/1220	A3310			Latest Approved Armaments: Annual return	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203802
>>>>>> 	WO 33/1221	A3311			Proceedings of the Ordnance Committee: Annual report	1926	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203803
>>>>>> 	WO 33/1222	A3312/1-5			Actual strength of the Army and Royal Air Force in India for the period Jan-May	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203804
>>>>>> 	WO 33/1223				WHO's WHO in Afghanistan (with amendments)	1930-1933	 				Open Document, Open Description	Closed Until 	2006	10/01/2006	C1203805
>>>>>> 	WO 33/1224	A3328/1-4			Review of important military events in India Jan-Dec 1930	1930-1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203806
>>>>>> 	WO 33/1225	A3333			List of Secret Committee appointed by the War Office	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203807
>>>>>> 	WO 33/1226	A3334			Mobilization Equipment and War Reserves Committee: Thirty-First Interim report	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203808
>>>>>> 	WO 33/1227	A3336			Interdepartmental Expeditionary Force Shipping Committee: Third Interim report	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203809
>>>>>> 	WO 33/1228	A3340			Establishment and Strength of the Land and Air Force of British Dominions and Local Forces of British Colonies Protectorates and Mandated Territories	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203810
>>>>>> 	WO 33/1229	A3342			Royal Engineers Board regarding such matters dealt with by 'C' Committee (Signals) Part I: Extracts from proceedings	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203811
>>>>>> 	WO 33/1230	A3350			Instructions for the guidance of Collectors and Officers of Customs and Excise in charge of ports and sub-ports in time of War	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203812
>>>>>> 	WO 33/1231	A3355			Chemical Warfare Research Department: Tenth annual report	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203813
>>>>>> 	WO 33/1232	A3362			Proceedings of the Ordnance Committee: Annual report	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203814
>>>>>> 	WO 33/1233	A3373			List of Secret Committees appointed by the War Office	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203815
>>>>>> 	WO 33/1234				Number not used	.	 								C1203816
>>>>>> 	WO 33/1235	A3375			Mobilization Appointments - Part I	1931-1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203817
>>>>>> 	WO 33/1236	A3375/2			Mobilization Appointments - Part II	1933-1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203818
>>>>>> 	WO 33/1237	A3377			Commandant Coast Artillery School on 'Centurion' practices: Report	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203819
>>>>>> 	WO 33/1238	A3378			Expeditionary Force Tables for the Regular Expeditionary Force	1931-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203820
>>>>>> 	WO 33/1239	A3379			Summary of Events in Afghanistan	1929-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203821
>>>>>> 	WO 33/1240	A3383			Extracts from proceedings of the Royal Engineer Board, regarding matters dealt with by 'C' Committee (Signals) Part II	1928	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203822
>>>>>> 	WO 33/1241	A3386			Proceedings and precis prepared for the Army Council: Minutes 1930	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203823
>>>>>> 	WO 33/1242	A3395			Defended Ports Technical Committee for India: Report	1929-1930	 				Open Document, Open Description	Closed for 	50		C1203824
>>>>>> 	WO 33/1243	A3406			Mechanical Warfare Board: Second report	1929-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203825
>>>>>> 	WO 33/1244	A3413/1			Location and Strength of Garrisons of the Royal Air Force, Iraq Levies and Iraq Army	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203826
>>>>>> 	WO 33/1245	A3414			Adoption of the range and bearing fire direction instrument for counter bombardment guns	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203827
>>>>>> 	WO 33/1246	A3417			Research Co-ordination Sub-Committee of Committee of Civil Research: Second report	1927	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203828
>>>>>> 	WO 33/1247	A3418			Special duties and arrangements in War Office in the event of threatened or declared war	1931	 				Open Document, Open Description	Closed for 	50		C1203829
>>>>>> 	WO 33/1248	A3427			Latest approved armaments: Annual return	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203830
>>>>>> 	WO 33/1249	A3430			Security of fixed Wireless Signals in War: Memorandum	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203831
>>>>>> 	WO 33/1250	A3430/1			List of Code names. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	[1931]	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203832
>>>>>> 	WO 33/1251	A3431			North West Frontier Tribal Territory: Summary of events	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203833
>>>>>> 	WO 33/1252	A3433			Limitation of armaments Committee: Report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203834
>>>>>> 	WO 33/1253	A3436			Chief of the Imperial General Staff on the Military tendencies of Italy: Memorandum	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203835
>>>>>> 	WO 33/1254	A3440/1-4			Review of important Military events in India for Jan.-Dec. 1931	1931-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203836
>>>>>> 	WO 33/1255	A3444			Establishment and strength of the Land and Air Forces of British Dominions and the local forces of the British Colonies, Protectorates and Mandated Territories, (excluding Irish Free State, India and Iraq)	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203837
>>>>>> 	WO 33/1256	A3445			Committee on the employment of the Territorial Army in War: Report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203838
>>>>>> 	WO 33/1257	A3447			List of Secret Committees Appointed by the War Office	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203839
>>>>>> 	WO 33/1258	A3449			Modern formations supplement. Includes 24 photographs depicting: British armoured vehicles: tanks, machine-gun carriers, gun tractors, staff cars, wireless lorries etc. Photographs annotated. (See also WO 33/1183) Dated 1931.	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203840
>>>>>> 	WO 33/1259	A3461			Overseas Sub-Committee of the Committee of Imperial Defence on the Control of Wireless Telegraphy in Merchant Vessels in time of War: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1931-1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203841
>>>>>> 	WO 33/1260	A3470			Loans, attachments and inter-changes between individuals belonging to the Military Forces of the Empire: Memorandum	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203842
>>>>>> 	WO 33/1261	A3471			Royal Engineer Board Regarding such matters dealt with by 'C' Committee (Signals) - Part I: Extracts from proceedings	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203843
>>>>>> 	WO 33/1262	A3498			Mobilization Equipment and War Reserves Committee: Thirty-Second Interim report	1931-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203844
>>>>>> 	WO 33/1263	A3499			Mobilization Equipment and War Reserves Committee: Thirty-Third Interim report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203845
>>>>>> 	WO 33/1264	A3500			Overseas Sub-Committee of the Committee of Imperial Defence on requisitioning of British Shipping in time of War or Emergency in the Colonies, Protectorates etc: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203846
>>>>>> 	WO 33/1265	A3501			Afghanistan: Summary of Events	1930-1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203847
